"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1893","RT @NBATheJumpFP: As told to @sam_amick of USA Today

#NBAPlayoffs #TheJump #Rockets #StrengthInNumbers https://t.co/8foxCAzhXA",FALSE,0,NA,2018-05-18 21:10:37,FALSE,NA,"997585271146266624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","austinhorton",1,TRUE,FALSE,NA,NA
"1894","RT @NBALatam: Chris Paul está disputando sus primeras Finales de Conferencia. @CP3 estaba esperando este momento hace mucho y lo está aprov…",FALSE,0,NA,2018-05-18 21:10:09,FALSE,NA,"997585153663873034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luigiyankee1068",6,TRUE,FALSE,NA,NA
"1895","As for the game on Sunday I am looking forward to seeing if Houston will get their role players involved early and… https://t.co/Sdt7V51V5S",FALSE,0,NA,2018-05-18 21:09:05,TRUE,NA,"997584886805475328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dukeboy100",1,FALSE,FALSE,NA,NA
"1896","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 21:08:53,FALSE,NA,"997584836834537478",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanford_jj",369,TRUE,FALSE,NA,NA
"1897","RT @dominiquetruth: La tendance des matchs 3 des #NBAplayoffs, c'est #BaldDontLie, le podcast🏀via youtube

https://t.co/OLPNj6tdeD
Bonne so…",FALSE,0,NA,2018-05-18 21:08:47,FALSE,NA,"997584807554158594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DroAngelo",42,TRUE,FALSE,NA,NA
"1898","RT @NBATV: .@steve21smith is back with an all-new #NBAPlayoffs edition of Smitty's Top 5 Plays #UnderTheRim! 😬

#GameTime https://t.co/sfH6…",FALSE,0,NA,2018-05-18 21:08:43,FALSE,NA,"997584793066876928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maomaochong_",25,TRUE,FALSE,NA,NA
"1899","RT @SpottedBargains: You got your 2018 @NBA playoff tickets yet? Get them today, you silly sausage. #NBA #NBAPlayoffs More info: https://t.…",FALSE,0,NA,2018-05-18 21:08:18,FALSE,NA,"997584688410742784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SpottedBargains",1,TRUE,FALSE,NA,NA
"1900","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-18 21:07:28,FALSE,NA,"997584478523547649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PittroffS",353,TRUE,FALSE,NA,NA
"1901","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 21:06:19,FALSE,NA,"997584188491620352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Only1_Premire",369,TRUE,FALSE,NA,NA
"1902","RT @Swish3Design: History is watching 👀
 @QiBasket @CelticsSocial #NBA #NBAPlayoffs #celticscavs #Celtics #CelticsNation #CUsRise #CelticsT…",FALSE,0,NA,2018-05-18 21:04:34,FALSE,NA,"997583747976515586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SethAzure",26,TRUE,FALSE,NA,NA
"1903","RT @dukeboy100: Another key for Cavs is on defense have to bring the energy and effort all 4 quarters on Saturday night. #nbaplayoffs",FALSE,0,NA,2018-05-18 21:04:31,FALSE,NA,"997583734252720128",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"1904","RT @NBAFantasy: Checking in with the @cavs #NBAFantasy leaders as we head to Game 3 tomorrow at 8:30 PM ET on @ESPNNBA!

@KingJames is lead…",FALSE,0,NA,2018-05-18 21:04:26,FALSE,NA,"997583716603002880",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"1905","RT @CDeportivaES: Rockets aplastó a Warriors 127-105 &gt;&gt;&gt; https://t.co/VBX9xGcxYZ #NBAPlayoffs https://t.co/BEi81OAZbk",FALSE,0,NA,2018-05-18 21:04:18,FALSE,NA,"997583681815568392",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"1906","RT @DalyDoseSports: We preview the weekend in sports including #CAVSvsCELTICS #WarriorsvsRockets and the #PreaknessStakes plus we look at t…",FALSE,0,NA,2018-05-18 21:04:07,FALSE,NA,"997583637276217344",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",1,TRUE,FALSE,NA,NA
"1907","The @NBA should be ashamed of themselves for making half-week layoffs between these conference finals games. Ridiculous #NBAPlayoffs",FALSE,0,NA,2018-05-18 21:03:52,FALSE,NA,"997583571371085824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","corkin02",0,FALSE,FALSE,NA,NA
"1908","RT @abc7kristensze: #HoustonRockets star Chris Paul ahead of game 3 v. #Warriors says #NBAPlayoffs are minor compared to #SantaFe shooting.…",FALSE,0,NA,2018-05-18 21:03:40,FALSE,NA,"997583523404963840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","STX488",8,TRUE,FALSE,NA,NA
"1909","Another key for Cavs is on defense have to bring the energy and effort all 4 quarters on Saturday night. #nbaplayoffs",FALSE,0,NA,2018-05-18 21:03:38,FALSE,NA,"997583515473600515",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dukeboy100",1,FALSE,FALSE,NA,NA
"1910","RT @BenRyanMetzger: #WhateverItTakes Believe In Your Dreams New 2018 Life &amp; Legacy Speech #NBAPlayoffs @KingJames @Cavs @NBA @kevinlove @Th…",FALSE,0,NA,2018-05-18 21:03:34,FALSE,NA,"997583497022894080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","66Loly",13,TRUE,FALSE,NA,NA
"1911","RT @NBA: Eric Gordon scored 27 PTS off the bench in Game 2, marking his 2nd game with 25+ PTS off the bench in this year's #NBAPlayoffs (25…",FALSE,0,NA,2018-05-18 21:03:24,FALSE,NA,"997583454115155968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MUNCHOTHAMADMAN",179,TRUE,FALSE,NA,NA
"1912","RT @MarcyDiamond: Sun!! I never lay out ever ever #marcydiamond #NBAPlayoffs are on lol I’m out here #اغلاق_المحلات_الساعه_9_ليلا https://t…",FALSE,0,NA,2018-05-18 21:02:44,FALSE,NA,"997583285202059265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wintle69_j",55,TRUE,FALSE,NA,NA
"1913","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-18 21:02:15,FALSE,NA,"997583163403751424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LOogicC_AE",353,TRUE,FALSE,NA,NA
"1914","RT @NBA: Eric Gordon scored 27 PTS off the bench in Game 2, marking his 2nd game with 25+ PTS off the bench in this year's #NBAPlayoffs (25…",FALSE,0,NA,2018-05-18 21:00:39,FALSE,NA,"997582761723662336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LACEDRILEY",179,TRUE,FALSE,NA,NA
"1915","Checking in with the @cavs #NBAFantasy leaders as we head to Game 3 tomorrow at 8:30 PM ET on @ESPNNBA!

@KingJames… https://t.co/7AEh6GPvk3",FALSE,4,NA,2018-05-18 21:00:01,TRUE,NA,"997582603543859202",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","NBAFantasy",1,FALSE,FALSE,NA,NA
"1916","Rockets aplastó a Warriors 127-105 &gt;&gt;&gt; https://t.co/VBX9xGcxYZ #NBAPlayoffs https://t.co/BEi81OAZbk",FALSE,2,NA,2018-05-18 21:00:01,FALSE,NA,"997582602998513664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CDeportivaES",1,FALSE,FALSE,NA,NA
"1917","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:59:02,FALSE,NA,"997582356562300933",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","escobarnick3511",369,TRUE,FALSE,NA,NA
"1918","We preview the weekend in sports including #CAVSvsCELTICS #WarriorsvsRockets and the #PreaknessStakes plus we look… https://t.co/JAM3f8MmAb",FALSE,1,NA,2018-05-18 20:59:01,TRUE,NA,"997582352212725761",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DalyDoseSports",1,FALSE,FALSE,NA,NA
"1919","Well looking forward to the NBA being back in tommorrow.  It will be interesting to see how much help Lebron will g… https://t.co/YB7txTBMN7",FALSE,0,NA,2018-05-18 20:58:59,TRUE,NA,"997582344621051904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dukeboy100",0,FALSE,FALSE,NA,NA
"1920","RT @NBA: 5-5 FGM, 12 PTS for JR Smith in the 1st! #WhateverItTakes #NBAPlayoffs https://t.co/Z6ajHE0fZH",FALSE,0,NA,2018-05-18 20:58:10,FALSE,NA,"997582139142033408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b1ack_hamm3r",234,TRUE,FALSE,NA,NA
"1921","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:57:49,FALSE,NA,"997582048549396485",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HolleBums",369,TRUE,FALSE,NA,NA
"1922","Adidas already designed the Harden Vol. 2 MVP's. Should they drop them early or wait?!? #Adidas #RocketsWarriors… https://t.co/8rX1vFgkgA",FALSE,0,NA,2018-05-18 20:56:25,TRUE,NA,"997581699012673537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRemixShopSF",0,FALSE,FALSE,NA,NA
"1923","RT @kobebryant: 👀@jaytatum0 is the next subject of DETAIL.  Watch my analysis from Game 2 of the Eastern Conference Finals on the ESPN+ app…",FALSE,0,NA,2018-05-18 20:56:14,FALSE,NA,"997581651038429184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmperorAka",3241,TRUE,FALSE,NA,NA
"1924","RT @Evo1S: WATCH AND RT FOR 2 EXTRA ENTRIES INTO OUR 
NBA PLAYOFF TICKETS RAFFLE  @Evo1S 

IF YOU LOVE BASKETBALL,YOU MUST WATCH THIS VIDEO…",FALSE,0,NA,2018-05-18 20:56:06,FALSE,NA,"997581619216175104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealNFLguru",68,TRUE,FALSE,NA,NA
"1925","RT @abc7kristensze: #HoustonRockets star Chris Paul ahead of game 3 v. #Warriors says #NBAPlayoffs are minor compared to #SantaFe shooting.…",FALSE,0,NA,2018-05-18 20:56:02,FALSE,NA,"997581600962396160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DougJohnsonFX40",8,TRUE,FALSE,NA,NA
"1926","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-18 20:54:51,FALSE,NA,"997581301199900672",NA,"<a href=""https://www.bodybuilding.com"" rel=""nofollow"">heavyLifterz</a>","HeavyLifterZ",353,TRUE,FALSE,NA,NA
"1927","I hate how they draw out the conf finals and finals RT @DevSwaggSkool: Another night without basketball smh 🤦🏾‍♂️ #NBAPlayoffs 🏀🏆",FALSE,0,NA,2018-05-18 20:54:34,FALSE,NA,"997581233151447040",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","thewriter83_OA",0,FALSE,FALSE,NA,NA
"1928","...just.....need..........basketball..... #NBAPlayoffs https://t.co/QvrNSwSra7",FALSE,1,NA,2018-05-18 20:53:56,FALSE,NA,"997581071939059712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Kanishaaaa",0,FALSE,FALSE,NA,NA
"1929","Not hating but Hopefully it don’t be a Cavs-Warriors round 4 in the Finals. 🙏🏾 #NBAPlayoffs",FALSE,0,NA,2018-05-18 20:52:41,FALSE,NA,"997580757412524032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JMotenIII",0,FALSE,FALSE,NA,NA
"1930","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:52:34,FALSE,NA,"997580727884681216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BamaKidd_Oc",369,TRUE,FALSE,NA,NA
"1931","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:52:12,FALSE,NA,"997580634230067203",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilALQAEDA",369,TRUE,FALSE,NA,NA
"1932","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:51:45,FALSE,NA,"997580521302581248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rodirk4132",369,TRUE,FALSE,NA,NA
"1933","Luca Doncic has the potential to be an elite NBA point guard, especially at 6-8 which is exactly the way the league… https://t.co/crUBmcvplb",FALSE,0,NA,2018-05-18 20:51:45,TRUE,NA,"997580521004781569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edmundoTO",0,FALSE,FALSE,NA,NA
"1934","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:51:18,FALSE,NA,"997580411084697603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","calebsowah",369,TRUE,FALSE,NA,NA
"1935","RT @Volley_App: Win FREE tickets to see the Warriors beat the Rockets in Game 4 at Oracle on 5/22. Download the Volley App (https://t.co/35…",FALSE,0,NA,2018-05-18 20:51:16,FALSE,NA,"997580399722119168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manifold_Tech",10,TRUE,FALSE,NA,NA
"1936","RT @TheDouglassBK: It's #Friday! Stop in and unwind after a long week with a nice cold #drink! Join us for #NBAPlayoffs #NHLPlayoffs and so…",FALSE,0,NA,2018-05-18 20:50:59,FALSE,NA,"997580330717667329",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","BrooklynFFInn",2,TRUE,FALSE,NA,NA
"1937","@jaytatum0 The Most Valuable Rookie of the Year  @CelticsSocial #NBA #NBAPlayoffs #celticscavs #Celtics… https://t.co/h01UZjJV0X",FALSE,0,"jaytatum0",2018-05-18 20:50:38,TRUE,NA,"997580243996217347","448562247","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Chess_Trader",0,FALSE,FALSE,NA,NA
"1938","RT @NBAonTNT: Everyone was getting buckets in the @HoustonRockets Game 2 win! 

#NBAPlayoffs | #RunAsOne https://t.co/sUNDxWoG8E",FALSE,0,NA,2018-05-18 20:50:31,FALSE,NA,"997580211515412482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethangazmen_",52,TRUE,FALSE,NA,NA
"1939","RT @YSG_Ent__: Follow everyone who likes and retweets this👌🏽
#song #MeekMill #NBAPlayoffs #NFLDraft #nbayoungboy #like #retweet #follow #fo…",FALSE,0,NA,2018-05-18 20:50:02,FALSE,NA,"997580089964429312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agueroagness",1,TRUE,FALSE,NA,NA
"1940","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:49:40,FALSE,NA,"997579998948200449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R4oo",369,TRUE,FALSE,NA,NA
"1941","RT @peterk88: 💈💈💈
tired of those daily “HAIRCUTS”
discover pk MONEY MAKING BLACKJACK /free now 

#Banamex  #harnessracing  #openaccess  #bl…",FALSE,0,NA,2018-05-18 20:49:38,FALSE,NA,"997579990173716480",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",3,TRUE,FALSE,NA,NA
"1942","RT @Volley_App: Win FREE tickets to see the Warriors beat the Rockets in Game 4 at Oracle on 5/22. Download the Volley App (https://t.co/35…",FALSE,0,NA,2018-05-18 20:49:31,FALSE,NA,"997579960037539843",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",10,TRUE,FALSE,NA,NA
"1943","RT @DevSwaggSkool: Another night without basketball smh 🤦🏾‍♂️ #NBAPlayoffs 🏀🏆",FALSE,0,NA,2018-05-18 20:49:24,FALSE,NA,"997579933714087936",NA,"<a href=""https://script.google.com/macros/s/AKfycbx4vGUVr8-ffs5hEehcDk9bs6qgNF12LQGYA-DNXR98KM8VKVBF/exec"" rel=""nofollow"">PrometheusII</a>","lopezgovlaw",5,TRUE,FALSE,NA,NA
"1944","Kinda frustrated having to wait an extra day for #NBAPlayoffs to continue. SN: I wonder how cold/rusty will the Boston youths be tomorrow?",FALSE,0,NA,2018-05-18 20:49:12,FALSE,NA,"997579882208129030",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dkmuganza",0,FALSE,FALSE,NA,NA
"1945","💈💈💈
tired of those daily “HAIRCUTS”
discover pk MONEY MAKING BLACKJACK /free now 

#Banamex  #harnessracing… https://t.co/J0gL2I2xg4",FALSE,5,NA,2018-05-18 20:48:55,TRUE,NA,"997579811957760003",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peterk88",3,FALSE,FALSE,NA,NA
"1946","RT @Evo1S: WATCH AND RT FOR 2 EXTRA ENTRIES INTO OUR 
NBA PLAYOFF TICKETS RAFFLE  @Evo1S 

IF YOU LOVE BASKETBALL,YOU MUST WATCH THIS VIDEO…",FALSE,0,NA,2018-05-18 20:48:48,FALSE,NA,"997579779862708225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris_ADF1",68,TRUE,FALSE,NA,NA
"1947","Win FREE tickets to see the Warriors beat the Rockets in Game 4 at Oracle on 5/22. Download the Volley App (… https://t.co/8CnNppVo23",FALSE,6,NA,2018-05-18 20:48:00,TRUE,NA,"997579580733976581",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Volley_App",10,FALSE,FALSE,NA,NA
"1948","RT @cavs: Here’s your next chance to win #NBAPlayoffs tickets, thanks to @elkandelk!

Tweet one of your favorite Cavs memories this year wi…",FALSE,0,NA,2018-05-18 20:47:19,FALSE,NA,"997579408369209345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hashim69703258",98,TRUE,FALSE,NA,NA
"1949","RT @HeberLinares: Can’t wait until Game 3 next month.  
#Rockets #Warriors #NBAPlayoffs #NBATwitter",FALSE,0,NA,2018-05-18 20:47:11,FALSE,NA,"997579373967536130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeberLinares",1,TRUE,FALSE,NA,NA
"1950","RT @StayReadyPod: #podsincolor #podernfamily #podcasts #nbaplayoffs #nba #nfl #carolinapanthers #dallascowboys #lebron
‘Ep 68- SPORTS POD!!…",FALSE,0,NA,2018-05-18 20:46:25,FALSE,NA,"997579182464012288",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",3,TRUE,FALSE,NA,NA
"1951","RT @DevSwaggSkool: Another night without basketball smh 🤦🏾‍♂️ #NBAPlayoffs 🏀🏆",FALSE,0,NA,2018-05-18 20:46:14,FALSE,NA,"997579133269020672",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",5,TRUE,FALSE,NA,NA
"1952","RT @TheDouglassBK: It's #Friday! Stop in and unwind after a long week with a nice cold #drink! Join us for #NBAPlayoffs #NHLPlayoffs and so…",FALSE,0,NA,2018-05-18 20:46:07,FALSE,NA,"997579106626736128",NA,"<a href=""http://checkoutthisvideos.com"" rel=""nofollow"">livesportsonline</a>","SureLiveSports",2,TRUE,FALSE,NA,NA
"1953","It's #Friday! Stop in and unwind after a long week with a nice cold #drink! Join us for #NBAPlayoffs #NHLPlayoffs a… https://t.co/uZ6LKnd5od",FALSE,0,NA,2018-05-18 20:45:25,TRUE,NA,"997578930445082624",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TheDouglassBK",2,FALSE,FALSE,NA,NA
"1954","Another night without basketball smh 🤦🏾‍♂️ #NBAPlayoffs 🏀🏆",FALSE,1,NA,2018-05-18 20:44:13,FALSE,NA,"997578626701852672",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","DevSwaggSkool",5,FALSE,FALSE,NA,NA
"1955","RT @kobebryant: 👀@jaytatum0 is the next subject of DETAIL.  Watch my analysis from Game 2 of the Eastern Conference Finals on the ESPN+ app…",FALSE,0,NA,2018-05-18 20:44:11,FALSE,NA,"997578618845978624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_JLane315",3241,TRUE,FALSE,NA,NA
"1956","RT @NBATV: .@celtics are currently undefeated at TD Garden! 👀☘️

The last time they started the #NBAPlayoffs 9-0 at home, they won it all.…",FALSE,0,NA,2018-05-18 20:43:48,FALSE,NA,"997578523794526208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Silent_Shooter_",369,TRUE,FALSE,NA,NA
"1957","RT @StayReadyPod: #podsincolor #podernfamily #podcasts #nbaplayoffs #nba #nfl #carolinapanthers #dallascowboys #lebron
‘Ep 68- SPORTS POD!!…",FALSE,0,NA,2018-05-18 20:43:48,FALSE,NA,"997578523492716544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmazingNerdShow",3,TRUE,FALSE,NA,NA
"1958","RT @NBABrasil: A COMUNICAÇÃO é o segredo! Se liga nas conversas entre os jogadores, técnicos e árbitros na 2ª fase dos #NBAPlayoffs!

Ainda…",FALSE,0,NA,2018-05-18 20:43:31,FALSE,NA,"997578449370910721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idontknow184",31,TRUE,FALSE,NA,NA
"1959","RT @AustinLatest: LeBron James getting this team to the Eastern Conference Finals is incredible, the Cavs would be at the NBA Draft Lottery…",FALSE,0,NA,2018-05-18 20:43:16,FALSE,NA,"997578390185152514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","myrtieisyxildt1",52,TRUE,FALSE,NA,NA
"1960","RT @cavs: Here’s your next chance to win #NBAPlayoffs tickets, thanks to @elkandelk!

Tweet one of your favorite Cavs memories this year wi…",FALSE,0,NA,2018-05-18 20:43:16,FALSE,NA,"997578388503187456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JadielC30",98,TRUE,FALSE,NA,NA
"1961","RT @NBAonTNT: The @warriors core put on a show in Game 1! 

#NBAPlayoffs | #DubNation https://t.co/z7NFdEjDhr",FALSE,0,NA,2018-05-18 20:41:18,FALSE,NA,"997577892769906688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maryjo1117",176,TRUE,FALSE,NA,NA
"1962","RT @NBA: Kevin Durant records a game-high 38 PTS for the @warriors on the road in Game 2. 

#DubNation #NBAPlayoffs https://t.co/mJDyKlYGBA",FALSE,0,NA,2018-05-18 20:39:10,FALSE,NA,"997577356922404864",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maryjo1117",398,TRUE,FALSE,NA,NA
"1963","RT @FOXSportsOH: Hey @Cavs fans! RT this tweet to enter to win a pair of #Cavs tickets to Monday's #CavsCeltics Game 4 at @TheQArena. Follo…",FALSE,0,NA,2018-05-18 20:39:09,FALSE,NA,"997577352585588737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kyrastovie21",353,TRUE,FALSE,NA,NA
"1964","NBA Conference Finals games 2 and 3 are so spread out. Why do these guys get so many days off? Absolutely ridiculou… https://t.co/RRYF3zLrC7",FALSE,0,NA,2018-05-18 20:38:30,TRUE,NA,"997577189892685825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamjakemiller",0,FALSE,FALSE,NA,NA
"1965","RT @NBAonTNT: ""I think he's the only one in the league with a quicker release than me. So I try to be like him.""

@KlayThompson talks train…",FALSE,0,NA,2018-05-18 20:38:19,FALSE,NA,"997577141154820097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lanch131",1456,TRUE,FALSE,NA,NA
"1966","RT @NBALatam: Chris Paul está disputando sus primeras Finales de Conferencia. @CP3 estaba esperando este momento hace mucho y lo está aprov…",FALSE,0,NA,2018-05-18 20:36:40,FALSE,NA,"997576726740946945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeesEchenique",6,TRUE,FALSE,NA,NA
